word_counts,character_counts,avg_word_len,stop_word_len,mentions,hash_tags,numeric_counts,upper_counts,emails_counts,urls_counts
11,73,5.545454545454546,3,0,2,0,0,0,0
11,69,5.2727272727272725,1,0,0,0,0,0,0
8,47,4.875,3,0,0,0,0,0,0
13,65,4.0,4,0,0,0,1,0,0
23,119,4.0,8,1,0,0,3,0,0
5,34,5.8,0,1,0,0,0,0,0
21,103,3.8095238095238093,9,0,0,0,0,0,0
16,93,4.8125,4,1,0,0,2,0,0
6,34,4.666666666666667,3,0,0,0,0,0,0
28,138,3.9285714285714284,13,2,0,0,0,0,0
3,19,5.333333333333333,0,0,0,0,0,0,0
8,54,5.75,3,1,0,0,0,0,0
12,71,4.916666666666667,5,1,0,0,1,0,0
23,111,3.8260869565217392,12,0,0,0,1,0,0
6,30,4.0,1,0,0,0,1,0,0
18,88,3.888888888888889,7,1,0,0,1,0,0
20,115,4.75,8,1,0,0,1,0,0
24,135,4.625,10,0,0,0,2,0,0
13,77,4.846153846153846,3,1,0,0,0,0,0
9,48,4.333333333333333,5,0,0,0,0,0,0
25,136,4.44,8,1,0,0,2,0,0
6,25,3.1666666666666665,3,0,0,0,0,0,0
15,77,4.133333333333334,10,1,0,0,0,0,0
2,8,3.0,1,0,0,0,0,0,0
11,61,4.545454545454546,3,1,0,0,1,0,0
9,64,6.111111111111111,2,1,0,0,1,0,0
8,37,3.625,2,0,0,0,1,0,0
8,37,3.625,3,0,0,0,2,0,0
14,71,4.071428571428571,4,0,0,0,0,0,0
8,46,4.75,3,0,0,0,0,0,0
16,91,4.6875,6,1,0,0,1,0,0
6,42,6.0,3,1,0,0,0,0,0
21,101,3.8095238095238093,9,0,0,0,1,0,0
10,53,4.3,6,0,0,0,0,0,0
16,95,4.9375,6,0,0,0,0,0,0
12,68,4.666666666666667,7,1,0,0,0,0,0
5,25,4.0,2,0,0,0,0,0,0
10,61,5.1,3,0,0,0,0,0,0
23,127,4.521739130434782,10,1,0,0,0,0,0
30,132,3.4,14,0,0,0,4,0,0
21,138,5.571428571428571,9,0,0,0,1,0,0
8,47,4.875,3,0,0,0,0,0,0
5,26,4.2,3,0,0,0,0,0,0
11,67,5.090909090909091,6,1,0,0,0,0,0
4,18,3.5,2,0,0,0,0,0,0
10,52,4.2,3,0,0,0,0,0,0
12,56,3.6666666666666665,7,0,0,0,0,0,0
11,71,5.454545454545454,5,1,0,0,0,0,0
22,132,5.0,8,1,0,0,0,0,0
23,113,3.9130434782608696,12,1,0,0,0,0,0
14,71,4.071428571428571,8,0,1,0,0,0,0
7,36,4.142857142857143,2,0,0,0,0,0,0
13,64,3.923076923076923,6,0,0,0,0,0,0
25,136,4.4,7,0,0,0,1,0,0
28,135,3.8214285714285716,9,0,0,0,3,0,0
19,99,4.2105263157894735,6,1,0,0,2,0,0
6,51,7.5,0,1,0,0,5,0,0
15,75,4.0,7,0,0,0,0,0,0
8,50,5.25,2,1,0,0,0,0,0
10,73,6.1,2,1,0,0,0,0,0
23,119,4.173913043478261,10,1,0,0,0,0,0
24,128,4.333333333333333,9,0,0,0,1,0,0
27,137,4.074074074074074,10,0,0,0,2,0,0
9,60,5.666666666666667,1,0,0,0,0,0,0
19,114,5.0,5,1,0,0,1,0,0
11,61,4.545454545454546,4,1,0,0,0,0,0
21,111,4.238095238095238,11,1,0,0,2,0,0
3,32,9.666666666666666,1,1,0,0,0,0,0
8,49,4.875,1,1,0,0,0,0,0
5,27,4.4,2,0,0,0,0,0,0
4,34,7.5,1,0,0,0,0,0,0
5,20,3.0,2,0,0,0,1,0,0
17,92,4.411764705882353,9,1,0,0,0,0,0
20,106,4.3,10,1,0,0,1,0,0
2,18,8.0,1,0,0,0,0,0,0
5,37,6.4,1,0,0,0,0,0,0
18,87,3.8333333333333335,11,1,0,0,1,0,0
7,44,5.142857142857143,1,1,0,0,1,0,0
5,34,5.8,0,0,0,0,0,0,0
17,100,4.882352941176471,7,0,0,0,0,0,0
9,51,4.444444444444445,3,1,0,0,1,0,0
10,45,3.5,5,0,0,0,0,0,0
7,47,5.714285714285714,2,1,0,0,0,0,0
3,20,5.666666666666667,0,1,0,0,1,0,0
12,53,3.4166666666666665,4,0,0,0,1,0,0
12,51,3.25,7,0,0,0,0,0,0
3,14,3.6666666666666665,1,0,0,0,0,0,0
17,87,4.117647058823529,6,1,0,0,0,0,0
8,37,3.625,5,0,0,0,0,0,0
5,34,5.8,1,0,0,0,0,0,0
16,87,4.4375,8,0,0,0,2,0,0
18,103,4.722222222222222,8,0,0,0,0,0,0
20,138,5.9,6,0,0,0,0,0,0
4,17,3.25,1,0,0,0,0,0,0
5,29,4.8,3,1,0,0,0,0,0
10,46,3.6,4,0,0,0,0,0,0
24,117,3.875,13,1,0,0,0,0,0
11,58,4.2727272727272725,2,0,0,0,1,0,0
5,40,7.0,0,1,0,0,0,0,0
15,84,4.6,6,0,0,0,0,0,0
27,129,3.7777777777777777,13,0,0,0,1,0,0
7,53,6.428571428571429,3,1,0,0,0,0,1
3,28,8.333333333333334,0,0,0,0,0,0,0
11,54,3.909090909090909,6,1,0,0,0,0,0
4,21,4.25,0,1,0,0,1,0,0
7,41,4.857142857142857,2,1,0,0,1,0,0
23,103,3.4782608695652173,10,0,0,0,3,0,0
12,68,4.583333333333333,5,1,0,0,2,0,0
8,47,4.875,3,1,0,0,0,0,0
24,123,4.125,13,0,0,0,0,0,0
14,79,4.642857142857143,6,2,0,0,1,0,0
21,102,3.857142857142857,10,0,0,0,2,0,0
4,31,6.75,0,1,0,0,0,0,0
11,57,4.181818181818182,6,0,0,0,1,0,0
22,120,4.454545454545454,11,1,0,0,1,0,0
16,91,4.6875,9,0,0,0,0,0,0
21,138,5.523809523809524,7,0,0,0,0,0,0
17,100,4.882352941176471,8,0,0,0,1,0,0
16,139,7.6875,3,2,0,0,1,0,1
9,53,4.777777777777778,5,1,0,0,0,0,0
22,138,5.2727272727272725,11,1,0,0,0,0,0
14,77,4.5,3,0,0,0,1,0,0
7,45,5.428571428571429,1,1,0,0,1,0,0
13,83,5.384615384615385,5,1,0,0,0,0,0
29,147,4.0344827586206895,10,1,0,0,2,0,0
2,12,5.0,0,0,0,0,0,0,0
9,43,3.4444444444444446,2,0,0,0,0,0,0
11,50,3.5454545454545454,6,0,0,0,0,0,0
25,141,4.64,10,1,0,0,0,0,0
6,27,3.5,3,0,0,0,0,0,0
24,141,4.875,12,1,0,0,0,0,0
26,135,4.1923076923076925,12,0,0,0,4,0,0
14,92,5.5,4,0,0,0,2,0,0
20,122,5.05,7,1,0,0,0,0,0
3,14,3.6666666666666665,2,0,0,0,0,0,0
3,20,5.666666666666667,0,0,0,0,0,0,0
20,102,4.1,5,1,0,0,4,0,0
5,25,4.0,2,0,0,0,0,0,0
16,80,4.0,7,1,0,0,0,0,0
10,61,5.0,5,1,0,0,0,0,0
8,39,3.875,3,1,0,0,1,0,0
22,119,4.409090909090909,9,0,0,0,1,0,0
10,41,3.1,5,0,0,0,0,0,0
13,74,4.6923076923076925,2,0,0,0,1,0,0
19,97,4.105263157894737,7,0,0,0,0,0,0
7,43,5.142857142857143,1,1,0,0,1,0,0
9,92,9.222222222222221,0,0,0,0,1,0,2
21,125,4.9523809523809526,9,1,0,0,1,0,0
23,112,3.869565217391304,14,0,0,0,0,0,0
23,130,4.6521739130434785,6,0,0,0,3,0,0
23,125,4.434782608695652,13,0,0,0,0,0,0
20,110,4.45,6,1,0,0,1,0,0
5,30,5.0,1,0,0,0,0,0,0
6,41,5.833333333333333,2,1,0,0,0,0,0
23,135,4.869565217391305,11,1,0,0,0,0,0
7,47,5.714285714285714,2,1,0,0,0,0,0
11,54,3.727272727272727,6,0,0,0,0,0,0
19,97,4.105263157894737,8,0,0,0,0,0,0
19,99,4.2105263157894735,10,0,0,0,0,0,0
21,113,4.380952380952381,7,0,0,0,1,0,0
11,59,4.2727272727272725,5,0,0,0,0,0,0
12,90,6.416666666666667,3,1,0,0,0,0,0
7,33,3.7142857142857144,2,0,0,0,0,0,0
11,58,4.2727272727272725,5,0,0,0,1,0,0
5,31,5.2,0,0,0,0,0,0,0
9,66,6.333333333333333,3,0,0,0,0,0,0
23,119,4.130434782608695,10,1,0,0,1,0,0
27,138,4.111111111111111,16,1,0,0,0,0,0
15,78,4.2,4,1,0,0,0,0,0
6,33,4.5,3,0,1,0,0,0,0
26,138,4.3076923076923075,11,0,0,0,0,0,0
14,75,4.285714285714286,8,0,0,0,0,0,0
6,40,5.666666666666667,2,1,0,0,0,0,0
8,38,3.75,1,0,0,0,0,0,0
8,45,4.625,5,1,0,0,0,0,0
3,15,4.0,1,0,0,0,0,0,0
9,34,2.7777777777777777,4,0,0,0,1,0,0
17,89,4.235294117647059,6,1,0,0,0,0,0
13,64,3.923076923076923,7,0,0,0,0,0,0
7,43,5.142857142857143,2,1,0,0,0,0,0
23,127,4.521739130434782,12,0,0,0,0,0,0
31,137,3.3870967741935485,18,1,0,0,0,0,0
8,46,4.75,3,1,0,0,0,0,0
7,44,5.285714285714286,3,0,0,0,0,0,0
22,95,3.3181818181818183,14,0,0,0,0,0,0
15,75,4.0,8,1,0,0,1,0,0
17,83,3.8823529411764706,6,0,0,0,0,0,0
11,55,4.0,0,0,0,0,11,0,0
23,126,4.478260869565218,10,1,0,0,1,0,0
21,138,5.571428571428571,3,0,0,0,0,0,0
9,49,4.333333333333333,4,0,0,0,0,0,0
13,90,5.923076923076923,6,0,0,0,0,0,0
20,134,5.7,5,1,0,0,1,0,0
14,73,4.214285714285714,4,0,0,0,1,0,0
8,46,4.625,2,1,0,0,0,0,0
5,30,5.0,0,0,0,0,0,0,0
5,27,4.4,0,0,0,0,2,0,0
24,122,4.083333333333333,8,0,0,0,0,0,0
13,69,4.3076923076923075,7,0,0,0,0,0,0
21,121,4.714285714285714,8,1,0,0,1,0,0
7,42,5.0,3,1,0,0,0,0,0
10,74,6.4,4,1,0,0,0,0,0
12,69,4.333333333333333,4,0,0,0,4,0,0
10,67,5.7,2,0,0,0,0,0,0
16,94,4.75,5,0,0,0,0,0,0
10,65,5.5,3,1,0,0,0,0,0
17,80,3.7058823529411766,9,1,0,0,0,0,0
2,13,5.5,1,0,0,0,0,0,0
6,23,2.8333333333333335,3,0,0,0,1,0,0
19,94,3.9473684210526314,8,0,0,0,0,0,0
10,64,5.4,3,1,0,0,0,0,0
2,14,6.0,0,0,0,0,0,0,0
10,51,4.1,4,0,0,0,1,0,0
27,130,3.740740740740741,14,1,0,0,0,0,0
9,51,4.555555555555555,4,0,0,0,0,0,0
7,29,3.142857142857143,3,0,0,0,0,0,0
4,20,4.0,0,0,0,0,1,0,0
7,44,5.142857142857143,2,1,0,0,0,0,0
9,43,3.7777777777777777,6,0,0,0,0,0,0
19,109,4.7368421052631575,8,1,0,0,2,0,0
14,81,4.785714285714286,5,1,0,0,0,0,0
5,26,4.2,3,0,0,0,0,0,0
25,128,4.12,9,1,0,0,1,0,0
13,73,4.615384615384615,6,1,0,0,1,0,0
18,90,4.0,8,1,0,0,0,0,0
16,82,4.125,9,0,0,0,0,0,0
20,115,4.75,5,0,1,0,1,0,0
13,70,4.384615384615385,6,0,0,0,1,0,0
17,99,4.705882352941177,4,1,0,0,0,0,0
7,41,4.857142857142857,2,1,0,0,1,0,0
16,100,5.25,5,0,0,0,1,0,0
23,117,4.086956521739131,9,1,0,0,2,0,0
28,129,3.607142857142857,10,0,0,0,3,0,0
22,133,4.909090909090909,8,0,0,0,0,0,0
18,105,4.833333333333333,7,0,0,0,0,0,0
17,84,3.9411764705882355,9,0,0,0,0,0,0
18,96,4.333333333333333,0,0,0,0,1,0,0
9,60,5.555555555555555,5,0,0,0,0,0,1
13,75,4.769230769230769,7,0,0,0,0,0,0
21,104,3.9523809523809526,6,0,1,0,0,0,0
23,132,4.739130434782608,8,0,0,0,0,0,0
24,135,4.583333333333333,8,0,0,0,0,0,0
19,106,4.578947368421052,12,0,0,0,0,0,0
25,128,4.12,8,1,0,0,2,0,0
26,120,3.6153846153846154,11,0,0,0,2,0,0
9,57,5.333333333333333,5,0,0,0,0,0,0
27,122,3.5185185185185186,10,0,0,0,9,0,0
13,72,4.538461538461538,7,0,0,0,0,0,0
17,85,3.9411764705882355,7,0,0,0,1,0,0
9,76,7.444444444444445,2,1,0,0,0,0,0
24,140,4.708333333333333,4,1,0,0,0,0,0
16,92,4.75,6,0,0,0,1,0,0
9,50,4.555555555555555,4,1,0,0,0,0,0
18,124,5.833333333333333,3,0,0,0,0,0,0
23,116,4.043478260869565,11,0,0,0,1,0,0
26,135,4.1923076923076925,14,0,0,0,0,0,0
23,116,4.043478260869565,8,0,0,0,0,0,0
9,79,7.777777777777778,2,1,0,0,1,0,0
19,128,5.7368421052631575,5,0,0,0,1,0,0
7,31,3.4285714285714284,0,0,0,0,3,0,0
8,44,4.5,3,0,0,0,0,0,0
29,134,3.6206896551724137,13,0,0,0,0,0,0
24,121,4.041666666666667,14,1,0,0,1,0,0
5,29,4.8,1,0,0,0,1,0,0
12,77,5.333333333333333,2,0,1,0,0,0,0
9,88,8.777777777777779,0,0,0,0,1,0,0
18,84,3.6666666666666665,7,0,0,0,1,0,0
22,119,4.409090909090909,8,0,1,0,1,0,0
14,73,4.214285714285714,9,1,0,0,0,0,0
12,61,4.083333333333333,7,1,0,0,0,0,0
6,26,3.3333333333333335,4,0,0,0,0,0,0
20,123,5.15,5,1,0,0,1,0,0
12,62,4.166666666666667,3,0,0,0,2,0,0
12,54,3.5,4,0,0,0,2,0,0
27,141,4.222222222222222,15,0,0,0,0,0,0
22,132,4.863636363636363,7,0,0,0,1,0,1
4,38,8.5,1,0,0,0,0,0,0
2,8,3.0,0,0,0,0,0,0,0
10,54,4.4,5,0,0,0,0,0,0
19,136,6.157894736842105,5,1,0,0,0,0,0
1,11,10.0,0,1,0,0,0,0,0
3,22,6.333333333333333,2,1,0,0,0,0,0
24,115,3.7916666666666665,11,1,0,0,0,0,0
9,36,3.0,4,0,0,0,0,0,0
6,34,4.666666666666667,3,1,0,0,0,0,0
27,127,3.7037037037037037,16,0,0,0,0,0,0
13,72,4.461538461538462,7,0,0,0,0,0,0
10,58,4.8,2,0,0,0,0,0,0
12,106,7.833333333333333,2,0,4,0,0,0,0
17,84,3.8823529411764706,6,2,0,0,1,0,0
9,44,3.888888888888889,1,0,0,0,0,0,0
26,122,3.6923076923076925,12,0,0,0,2,0,0
4,23,4.5,0,0,0,0,0,0,0
11,66,5.0,2,0,0,0,0,0,0
7,35,4.0,2,0,0,0,1,0,0
21,132,5.285714285714286,11,0,0,0,0,0,0
10,52,4.2,4,0,0,0,1,0,0
21,107,4.095238095238095,7,1,0,0,2,0,0
7,50,6.142857142857143,1,0,0,0,1,0,1
20,116,4.65,9,0,0,0,0,0,0
1,15,14.0,0,1,0,0,0,0,0
24,114,3.75,11,1,0,0,0,0,0
17,97,4.588235294117647,8,0,0,0,0,0,0
20,117,4.85,8,0,0,0,1,0,0
7,37,4.285714285714286,2,0,0,0,0,0,0
9,57,5.333333333333333,2,1,0,0,0,0,0
15,107,6.066666666666666,2,1,0,0,0,0,0
8,40,4.0,2,1,0,0,0,0,0
8,56,6.0,1,1,0,0,0,0,0
14,67,3.7857142857142856,8,0,0,0,0,0,0
23,115,4.0,14,0,0,0,0,0,0
11,66,5.0,5,1,0,0,0,0,0
27,133,3.925925925925926,10,0,0,0,1,0,0
17,105,5.176470588235294,6,0,0,0,0,0,0
3,19,5.333333333333333,1,1,0,0,0,0,0
7,31,3.4285714285714284,5,0,0,0,0,0,0
4,25,5.25,0,0,0,0,0,0,0
25,130,4.2,12,1,0,0,0,0,0
13,55,3.1538461538461537,7,0,0,0,1,0,0
25,133,4.32,14,1,0,0,0,0,0
11,43,2.909090909090909,5,0,0,0,1,0,0
20,114,4.65,9,1,0,0,2,0,0
22,116,4.2727272727272725,12,1,0,0,1,0,0
2,10,3.5,1,0,0,0,1,0,0
13,51,2.923076923076923,7,1,0,0,2,0,0
3,17,4.666666666666667,1,0,0,0,0,0,0
9,57,5.333333333333333,1,0,0,0,1,0,0
11,60,4.454545454545454,4,0,0,0,0,0,0
6,33,4.5,5,0,0,0,0,0,0
8,41,4.125,6,1,0,0,0,0,0
10,73,6.3,1,0,0,0,0,0,0
18,92,4.111111111111111,6,1,0,0,0,0,0
1,8,7.0,0,0,0,0,0,0,0
8,52,5.5,2,0,0,0,0,0,1
20,129,5.45,10,1,0,0,0,0,0
26,132,4.076923076923077,14,1,0,0,0,0,0
4,22,4.5,1,0,0,0,0,0,0
2,17,7.5,0,0,0,0,0,0,0
3,16,4.333333333333333,1,0,0,0,0,0,0
19,104,4.368421052631579,9,1,0,0,0,0,0
4,24,5.0,2,0,0,0,0,0,0
24,138,4.75,10,0,0,0,1,0,0
24,145,5.0,12,1,0,0,2,0,0
3,15,4.0,2,0,0,0,0,0,0
4,32,7.0,0,1,0,0,0,0,0
14,75,4.357142857142857,4,0,0,0,0,0,0
7,44,5.285714285714286,3,1,0,0,0,0,0
18,99,4.5,3,0,0,0,2,0,0
23,119,4.173913043478261,5,0,0,0,2,0,0
10,56,4.6,1,1,0,0,0,0,0
27,137,4.074074074074074,8,0,0,0,1,0,0
12,72,5.0,3,0,0,0,0,0,0
7,60,7.571428571428571,1,0,0,0,0,0,1
12,58,3.8333333333333335,5,0,0,0,1,0,0
18,108,5.0,1,1,0,0,1,0,0
13,61,3.6923076923076925,2,1,0,0,0,0,0
12,71,4.916666666666667,3,1,0,0,0,0,0
7,34,3.857142857142857,2,0,0,0,0,0,0
10,66,5.6,3,1,0,0,0,0,0
13,57,3.3846153846153846,5,0,0,0,1,0,0
22,106,3.8181818181818183,14,0,0,0,0,0,0
28,137,3.892857142857143,11,0,0,0,1,0,0
15,65,3.3333333333333335,5,0,0,0,3,0,0
21,117,4.523809523809524,9,1,1,0,0,0,0
10,60,5.0,4,1,0,0,1,0,0
8,33,3.125,2,0,0,0,2,0,0
17,112,5.588235294117647,6,0,0,0,3,0,0
4,14,2.5,1,0,0,0,1,0,0
16,75,3.6875,1,0,0,0,1,0,0
5,34,5.8,2,1,0,0,0,0,0
27,130,3.814814814814815,13,0,0,0,2,0,0
2,20,9.0,0,0,0,0,0,0,0
13,72,4.538461538461538,6,0,0,0,0,0,0
13,63,3.8461538461538463,3,0,0,0,1,0,0
20,104,4.15,10,1,0,0,1,0,0
8,42,4.25,5,0,0,0,0,0,0
12,78,5.5,3,1,0,0,0,0,0
13,61,3.6923076923076925,2,1,0,0,2,0,0
17,110,5.470588235294118,7,2,0,0,2,0,0
11,61,4.545454545454546,3,0,0,0,0,0,0
9,47,4.222222222222222,4,0,0,0,0,0,0
15,68,3.533333333333333,7,0,0,0,0,0,0
11,64,4.818181818181818,2,1,0,0,1,0,0
4,21,4.25,1,0,0,0,0,0,0
16,89,4.4375,4,1,0,0,2,0,0
9,36,3.0,3,0,0,0,2,0,0
10,54,4.4,2,1,0,0,0,0,0
18,91,3.8333333333333335,9,0,0,0,0,0,0
3,17,4.666666666666667,0,0,0,0,0,0,0
8,48,5.0,3,0,0,0,0,0,0
16,88,4.5,6,1,0,0,0,0,0
10,55,4.5,1,1,0,0,0,0,0
13,70,4.384615384615385,4,0,0,0,1,0,0
20,117,4.85,9,0,0,0,0,0,0
5,35,6.0,2,1,0,0,0,0,0
6,56,8.333333333333334,1,1,0,0,0,0,0
4,18,3.5,1,0,0,0,0,0,0
6,28,3.6666666666666665,2,0,0,0,0,0,0
6,36,5.0,2,0,0,0,0,0,0
9,52,4.666666666666667,4,1,0,0,0,0,0
14,66,3.642857142857143,4,1,0,0,1,0,0
21,112,4.285714285714286,9,0,0,0,0,0,0
18,93,4.166666666666667,6,1,0,0,0,0,0
8,44,4.5,3,1,0,0,0,0,0
17,101,4.9411764705882355,5,0,0,0,1,0,1
7,54,6.714285714285714,0,0,0,0,5,0,1
8,58,6.25,2,1,0,0,0,0,1
7,38,4.428571428571429,2,0,0,0,0,0,0
12,62,4.166666666666667,5,0,0,0,0,0,0
29,138,3.7586206896551726,9,1,0,0,1,0,0
19,100,4.2631578947368425,6,0,0,0,2,0,0
12,63,4.25,4,0,0,0,1,0,0
15,92,5.066666666666666,5,0,0,0,0,0,0
14,82,4.857142857142857,7,0,0,0,0,0,1
18,115,5.388888888888889,9,1,0,0,0,0,0
15,75,4.0,5,0,0,0,0,0,0
10,43,3.3,3,0,0,0,2,0,0
3,28,8.333333333333334,0,1,0,0,0,0,0
9,40,3.4444444444444446,2,0,0,0,0,0,0
6,31,4.166666666666667,1,0,0,0,0,0,0
6,35,4.833333333333333,4,0,0,0,0,0,0
10,50,3.9,6,0,0,0,0,0,0
6,32,4.333333333333333,3,0,0,0,1,0,0
12,91,6.583333333333333,3,1,0,0,1,0,0
5,20,3.0,2,0,0,0,0,0,0
7,38,4.285714285714286,1,0,0,0,0,0,0
21,97,3.619047619047619,11,0,0,0,0,0,0
22,119,4.409090909090909,10,0,0,0,2,0,0
8,38,3.75,4,0,0,0,0,0,0
10,46,3.6,1,0,0,0,2,0,0
5,25,4.0,2,0,0,0,0,0,0
23,123,4.3478260869565215,11,1,0,0,0,0,0
3,29,8.666666666666666,0,1,0,0,0,0,0
17,91,4.294117647058823,7,1,0,0,0,0,0
12,70,4.833333333333333,2,0,0,0,1,0,0
22,120,4.454545454545454,14,1,0,0,0,0,0
3,27,8.0,0,1,0,0,0,0,0
14,68,3.857142857142857,7,0,0,0,1,0,0
8,36,3.5,5,0,0,0,0,0,0
16,85,4.3125,8,0,0,0,0,0,0
11,69,5.2727272727272725,4,1,0,0,0,0,0
12,56,3.6666666666666665,6,1,0,0,0,0,0
26,134,4.153846153846154,13,0,0,0,1,0,0
19,112,4.894736842105263,6,1,0,0,1,0,0
24,130,4.416666666666667,7,0,0,0,2,0,0
21,123,4.857142857142857,9,0,0,0,1,0,0
10,47,3.7,2,0,0,0,3,0,0
18,129,6.166666666666667,7,0,1,0,2,0,2
4,20,4.0,0,0,0,0,1,0,0
26,138,4.3076923076923075,12,1,0,0,0,0,0
14,67,3.7857142857142856,6,1,0,0,0,0,0
15,101,5.666666666666667,5,0,0,0,0,0,1
13,60,3.6153846153846154,5,0,0,0,2,0,0
23,125,4.434782608695652,10,0,0,0,0,0,0
14,77,4.5,7,1,0,0,0,0,0
13,54,3.076923076923077,5,0,0,0,0,0,0
4,33,7.25,0,1,0,0,0,0,0
10,68,5.8,3,1,0,0,0,0,0
26,120,3.576923076923077,11,0,0,0,0,0,0
10,43,3.3,3,0,0,0,0,0,0
18,88,3.888888888888889,4,0,0,0,0,0,0
12,61,4.083333333333333,7,0,0,0,0,0,0
22,118,4.363636363636363,10,2,0,0,0,0,0
23,142,5.173913043478261,7,0,1,0,2,0,0
6,37,5.166666666666667,0,0,1,0,1,0,0
14,75,4.357142857142857,9,0,0,0,0,0,0
18,93,4.166666666666667,8,0,0,0,1,0,0
8,46,4.75,4,1,0,0,0,0,0
6,46,6.666666666666667,0,0,0,0,1,0,1
25,131,4.2,13,1,0,0,0,0,0
9,47,4.222222222222222,3,0,0,0,1,0,0
8,52,5.375,1,1,0,0,0,0,0
20,88,3.4,7,0,0,0,3,0,0
23,137,4.956521739130435,6,0,0,0,0,0,0
4,18,3.5,1,0,0,0,0,0,0
18,92,4.111111111111111,7,0,0,0,0,0,0
12,66,4.5,4,0,0,0,0,0,0
24,132,4.375,11,0,0,0,0,0,0
21,107,3.9523809523809526,10,0,0,0,0,0,0
26,118,3.5384615384615383,9,0,0,0,0,0,0
32,138,3.3125,12,0,0,0,2,0,0
7,30,3.2857142857142856,0,0,0,0,1,0,0
11,54,3.909090909090909,6,0,0,0,0,0,0
9,42,3.6666666666666665,1,0,0,0,0,0,0
6,27,3.5,3,0,0,0,0,0,0
21,137,5.523809523809524,6,1,0,0,0,0,0
4,22,4.25,1,1,0,0,0,0,0
9,50,4.555555555555555,2,1,0,0,0,0,0
17,92,4.411764705882353,7,0,0,0,0,0,0
5,23,3.6,3,0,0,0,0,0,0
10,57,4.7,3,0,0,0,0,0,0
10,56,4.6,6,1,0,0,0,0,0
25,121,3.84,16,0,0,0,1,0,0
14,88,5.285714285714286,7,1,0,0,0,0,0
1,9,8.0,0,0,0,0,0,0,0
14,92,5.428571428571429,1,0,0,0,1,0,0
15,67,3.466666666666667,7,1,0,0,1,0,0
9,42,3.6666666666666665,4,0,0,0,0,0,0
8,42,4.25,2,0,0,0,0,0,0
12,59,3.9166666666666665,5,0,0,0,1,0,0
6,46,6.666666666666667,1,0,0,0,1,0,1
8,44,4.375,2,1,0,0,1,0,0
15,91,5.066666666666666,5,0,0,0,0,0,0
4,21,4.25,0,0,0,0,1,0,0
11,57,4.181818181818182,1,1,0,0,3,0,0
28,137,3.892857142857143,11,0,0,0,5,0,0
6,39,5.5,0,1,0,0,0,0,0
23,133,4.782608695652174,5,0,0,0,0,0,0
6,32,4.333333333333333,2,0,0,0,0,0,0
17,95,4.529411764705882,5,0,1,0,0,0,0
23,150,5.478260869565218,5,1,0,0,0,0,0
5,40,7.0,2,1,0,0,0,0,0
13,83,5.3076923076923075,6,1,0,0,1,0,0
25,126,4.04,10,1,0,0,2,0,0
7,44,5.285714285714286,2,1,0,0,0,0,0
23,132,4.739130434782608,8,1,0,0,3,0,0
24,126,4.25,6,0,0,0,1,0,0
14,68,3.857142857142857,5,0,0,0,1,0,0
2,21,9.5,0,1,0,0,0,0,0
25,136,4.44,7,1,0,0,0,0,0
13,72,4.538461538461538,6,1,0,0,0,0,0
7,58,7.142857142857143,0,0,0,0,0,0,1
20,118,4.9,9,0,0,0,0,0,0
17,100,4.882352941176471,5,1,0,0,0,0,0
6,37,5.166666666666667,0,0,0,0,0,0,0
17,79,3.6470588235294117,8,0,0,0,0,0,0
14,83,4.928571428571429,2,1,0,0,0,0,0
8,47,4.875,3,1,0,0,0,0,0
12,48,3.0,7,0,0,0,1,0,0
9,49,4.444444444444445,2,0,0,0,0,0,0
3,25,7.333333333333333,1,1,0,0,0,0,0
23,118,4.130434782608695,6,1,0,0,1,0,0
11,53,3.8181818181818183,4,0,0,0,0,0,0
13,70,4.384615384615385,3,0,0,0,2,0,0
6,51,7.5,0,0,0,0,1,0,0
20,114,4.7,7,1,0,0,0,0,0
8,34,3.25,5,0,0,0,0,0,0
3,27,8.0,0,1,0,0,0,0,0
13,75,4.769230769230769,6,1,0,0,0,0,0
11,54,3.909090909090909,4,0,0,0,1,0,0
9,41,3.5555555555555554,3,0,0,0,0,0,0
27,137,4.074074074074074,9,0,0,0,1,0,0
11,95,7.545454545454546,1,0,1,0,0,0,1
4,25,5.25,0,0,0,0,0,0,0
7,43,5.142857142857143,2,0,0,0,0,0,0
18,89,3.9444444444444446,7,1,0,0,1,0,0
9,57,5.333333333333333,3,0,0,0,0,0,0
16,89,4.5,7,1,0,0,2,0,0
6,39,5.5,0,1,0,0,1,0,0
24,127,4.291666666666667,11,0,0,0,0,0,0
14,67,3.7857142857142856,8,1,0,0,0,0,0
13,64,3.923076923076923,7,0,0,0,0,0,0
9,51,4.666666666666667,3,1,0,0,0,0,0
8,53,5.625,4,1,0,0,0,0,0
10,66,5.6,2,1,0,0,0,0,0
6,31,4.166666666666667,3,0,0,0,0,0,0
8,35,3.375,4,0,0,0,1,0,0
1,9,8.0,0,0,0,0,0,0,0
10,46,3.6,3,0,0,0,0,0,0
13,83,5.384615384615385,7,0,0,0,0,0,1
23,127,4.521739130434782,13,1,0,0,0,0,0
25,138,4.52,12,0,0,0,1,0,0
11,83,6.545454545454546,3,0,0,0,1,0,1
7,33,3.7142857142857144,2,0,0,0,0,0,0
27,120,3.4444444444444446,12,0,0,0,1,0,0
22,103,3.6818181818181817,7,1,0,0,2,0,0
26,135,4.1923076923076925,8,0,0,0,4,0,0
